Address,Volume,Number_of_Transactions,Number_of_Received_Transactions,Number_of_Sent_Transactions,Amount Received,Amount_Sent,Mean_of_Received,Mean_of_Sent,Stddev_of_Received,Stddev_of_Sent,Maximum_Amount_of_Sent_&_Received,Last_Balance
0xdF11b0DdcEE81E106127710d3E43Fc55d6f089cA,21963730,3,2,1,10981865,10981865,5490932.5,10981865.0,1545625.5,0.0,10981865,0
0x5ceF527BDdE0825659bE6ffA23c63603203038B2,5000,1,1,0,5000,0,5000.0,0,0.0,0,5000,5000
0xb27e5bd5d08f8322480637a8115d4Cc9eC468CB5,461000,9,8,1,242000,219000,30250.0,219000.0,16099.301227071937,0.0,219000,23000
0x37dE54be9Ad28C8354012877Ec853f8eD64EEEbB,1266664,2,1,1,633332,633332,633332.0,633332.0,0.0,0.0,633332,0
0xa178Dc86333F80a6c47082c24C744b9C6d522787,7995281,19,19,0,7995281,0,420804.2631578947,0,43919.297964193254,0,452823,9995993
0x7AfA9D836d2fCCf172b66622625e56404E465dBD,11992,5,5,0,11992,0,2398.4,0,3575.696888719736,0,9426,11992
0x7a556F672A2ba0a609504fD0f4b504159E6AE146,2205800,2,1,1,1102900,1102900,1102900.0,1102900.0,0.0,0.0,1102900,0
0xa76Cfe701BEb6Cd5502083E8118F0623043BF792,533890,2,2,0,533890,0,266945.0,0,166637.0,0,433582,533890
0x067306591DCDc297Fd757596C408F17188E2dDE0,2577555,2,2,0,2577555,0,1288777.5,0,855836.5,0,2144614,2577555
0xea19c9d913a9876E0eE12CA613162D8709cfD9A7,22796,2,1,1,11398,11398,11398.0,11398.0,0.0,0.0,11398,0
0xB3e084D2de3Ff9bE4a352e164A722d19d64179c3,32698409,1,1,0,32698409,0,32698409.0,0,0.0,0,32698409,32698409
0x93FFb15d1fA91E0c320d058F00EE97F9E3C50096,7667696,8,4,4,3833852,3833844,958463.0,958461.0,560265.0372645075,560264.8443905793,1607280,8
0xbB13418C2548A435899E59445a78957219DC7E89,40017030,20,8,12,20008515,20008515,2501064.375,1667376.25,1321801.3184658217,470405.8351090976,4272529,0
0x9d5D1a6511aAC74144DF8A274F1BA13751bC28c6,42336,1,1,0,42336,0,42336.0,0,0.0,0,42336,42336
0x045a023f1eF77f9Ef88e77578b9Dd2BF413D50E6,63880,2,2,0,63880,0,31940.0,0,9990.0,0,41930,63880
0x02243480998247cc77fFDa795eb5E64302321655,6060,2,0,2,0,6060,0,3030.0,0,2154.0,5184,2648
0xdDf33359CE09dDD500AC3Bea33B156597887aDc0,876,1,1,0,876,0,876.0,0,0.0,0,876,876
0x024f8484FBb2959204bcc9DD048a4864ED5eec3d,33122,3,3,0,33122,0,11040.666666666666,0,7397.527710135477,0,21099,33122
0xb255f3AFb67352B52b50dF4e586513F45413188d,4543130,5,3,2,3420130,1123000,1140043.3333333333,561500.0,817617.0275103673,138500.0,2296328,2297130
0x48BBDE42C1C13496669928Fb9611487F0Ce5d820,205940,3,2,1,205840,100,102920.0,100.0,102820.0,0.0,205740,205740
0xA998fB34CFA79D5897F5d794e32A7270141aE473,19422228,5,3,2,9711114,9711114,3237038.0,4855557.0,1903241.397986253,0.0,4855557,0
0xd80a39AcFdbE67C094e700f5d5e682E192E07b42,29024,1,1,0,29024,0,29024.0,0,0.0,0,29024,29024
0xe100Fc87a3301bcF56F7a96FDC982597d477E47a,9711114,2,1,1,4855557,4855557,4855557.0,4855557.0,0.0,0.0,4855557,0
0x6235A794E4C3B2c809c3473f118090d90f464579,544842,2,1,1,272421,272421,272421.0,272421.0,0.0,0.0,272421,0
0x79F1491FFCF323d4A0F3Ba3371C1A1Ccf65Ffb38,12438092,5,5,0,12438092,0,2487618.4,0,1274836.986333798,0,3946229,12438092
0x1d74365a071C030D64D560a9867Bea3aEE61509C,110000,2,2,0,110000,0,55000.0,0,38600.0,0,93600,110000
0xF4e7Dfc006e4CD891a89D263cDD5e8ed66965214,4553,1,1,0,4553,0,4553.0,0,0.0,0,4553,4553
0x8C0b7B5c232471f3714272569D476b2545017B16,5338,1,1,0,5338,0,5338.0,0,0.0,0,5338,5338
0x35046785d0E9d91c66eb3c5e58FE7947FEB026cB,3174446,3,2,1,1587223,1587223,793611.5,1587223.0,27651.5,0.0,1587223,0
0xa8376f53391a041C8236A232f7f019EA76eEd86d,14597720,6,2,4,7298860,7298860,3649430.0,1824715.0,843870.0,975660.5973941451,4493300,0
0x76E8946007a1FfB5d1F7D5f89C235fBEDa10c28e,3686222,2,1,1,1843111,1843111,1843111.0,1843111.0,0.0,0.0,1843111,0
0xa865132cd85Df9f2060Db03D857944bE4DaF021E,647530,1,1,0,647530,0,647530.0,0,0.0,0,647530,647530
0x2Cb58822339F8E9af3Fe60eAa60A51C3aD8e46A6,3371923,2,2,0,3371923,0,1685961.5,0,250779.5,0,1936741,3371923
0x1D55C93B1EEa2950A62de16754BbF2d2d2E16520,844,2,1,1,422,422,422.0,422.0,0.0,0.0,422,0
0x3e4fFF186Bd9518d8753bcfb964Fa76e2ab6150F,422,1,1,0,422,0,422.0,0,0.0,0,422,422
0x3B82fF2eA45595c8D0C79a2E5749b7347dd4970a,18299064,25,13,12,9149532,9149532,703810.1538461539,762461.0,337985.5400525172,284132.1334232837,1260364,0
0x52E2714bD2c0120D25b8A017c452c1fb9b266469,10632,1,1,0,10632,0,10632.0,0,0.0,0,10632,10632
0xb41Da434E2A7997f5c97Ae3333963F04C492c40a,1433556,2,2,0,1433556,0,716778.0,0,689890.0,0,1406668,1433556
0xDB32935253d1cf017C0068e0903A99526575DBAd,55780,2,2,0,55780,0,27890.0,0,8241.0,0,36131,55780
0x5AaabCbF33D2820B57E9BE51A365E81568734E46,32843938,5,4,1,25843938,7000000,6460984.5,7000000.0,3209806.5437017772,0.0,10236590,18843938
0xdbCac67084fc86C550740FD6dc55261f964B2146,123760476,4,3,1,61880238,61880238,20626746.0,61880238.0,23203632.778419677,0.0,61880238,0
0x26c7D766449FA8Cabb3281721Ec40dC37BEcE94E,686462,2,1,1,343231,343231,343231.0,343231.0,0.0,0.0,343231,0
0xd158637f7a7bAC0E16e83e532b8d01edc77c4797,14000000,2,1,1,7000000,7000000,7000000.0,7000000.0,0.0,0.0,7000000,0
0xaD210F9aA379384294364C1C2D2757e67f418cf6,14000000,2,1,1,7000000,7000000,7000000.0,7000000.0,0.0,0.0,7000000,0
0xA947B9F0B727255Be2ce520F2490A71A061cc981,381877,1,1,0,381877,0,381877.0,0,0.0,0,381877,381877
0x892aCF5E248463676479d3C26b735F43b8Aa8864,2782828,3,2,1,1391414,1391414,695707.0,1391414.0,235310.0,0.0,1391414,0
0x47585f55a7DAE800B5f396564704abFE6AcDCC70,1949056,2,2,0,1949056,0,974528.0,0,392179.0,0,1366707,1949056
0x6062fea79B667EcEeD7E4A04cB7b64EeF41e4E3a,658470,1,1,0,658470,0,658470.0,0,0.0,0,658470,658470
0x74E2e70bE76092E7f913043abbB906dcFAe3673d,1030242,1,1,0,1030242,0,1030242.0,0,0.0,0,1030242,1030242
0xC451b0191351ce308FdFd779D73814c910FC5eCB,43079056,2,1,1,21539528,21539528,21539528.0,21539528.0,0.0,0.0,21539528,0
0xef9415B9420FE3f698A3Ba54Af95b098f4C22CF2,1164766,2,1,1,582383,582383,582383.0,582383.0,0.0,0.0,582383,0
0x037F01af83bf8c9e1C7Bbb513a0a2a6969c49E34,1967970,3,2,1,983985,983985,491992.5,983985.0,25099.5,0.0,983985,0
0xe1689e35222e7b45e4Abdd6359F734e1aB21b512,7654,1,0,1,0,7654,0,7654.0,0,0.0,7654,0
0x43686Cb7d88cd9AB18Eb351Bf8E15f51A7bCa473,2069063,1,1,0,2069063,0,2069063.0,0,0.0,0,2069063,2069063
0x429C45F1C9BD3Ec0363eAE7F0849856fD3825Ff6,3720534,2,1,1,2360534,1360000,2360534.0,1360000.0,0.0,0.0,2360534,1000534
0x32336195759243455e4A056bf694368c251c137C,2834651,3,3,0,2834651,0,944883.6666666666,0,636278.7471710456,0,1844699,2834651
0xB17f1d6d9202537C8778f2D3B2Ee0226884851fc,19608272,2,1,1,9804136,9804136,9804136.0,9804136.0,0.0,0.0,9804136,0
0x4Cc7D36976fE0b3745aE2F42E5cE6668c4f7FBa9,25434,2,2,0,25434,0,12717.0,0,8424.0,0,21141,25434
0xEB663358fc5dc3fa402D72134bA00fa1948c6fbc,117,1,1,0,117,0,117.0,0,0.0,0,117,117
0x75537bcA6f05950f8aD13eFc4Ed52ccC9472614E,477557869,6,3,3,277557869,200000000,92519289.66666667,66666666.666666664,66500621.40126008,23570226.039551582,153803252,77557869
0x15313dA33C41550303358E81929Cb0670Db9caf3,3351780,4,3,1,1675890,1675890,558630.0,1675890.0,122819.80312908284,0.0,1675890,0
0x52d77cdaECA5236e4A7d10C5De712D01883b5cB5,72543,1,1,0,72543,0,72543.0,0,0.0,0,72543,72543
0x9B02e5442972676812aacC0b373174FfCDf35a03,11739513,3,3,0,11739513,0,3913171.0,0,509122.2548982382,0,4273978,11739513
0x8a005455c11E61606d3b717d1f15915Af082Db67,3000,1,1,0,3000,0,3000.0,0,0.0,0,3000,3000
0x2C317942EA356a3e2CD637A5C272BED662d67DBf,79386920,2,1,1,39693460,39693460,39693460.0,39693460.0,0.0,0.0,39693460,0
0xeD2Fbe806a6A47168B8A752FC06dF933A96b051F,62699190,2,1,1,31349595,31349595,31349595.0,31349595.0,0.0,0.0,31349595,0
0x93EfFde8a804DeA67D2F6849E9f979547394e704,7116038,1,1,0,7116038,0,7116038.0,0,0.0,0,7116038,7116038
0xd70A5e62c8BB0De15C385D935B41B44d0fF8DD3d,25152,2,1,1,25076,76,25076.0,76.0,0.0,0.0,25076,25000
0x409E730f8fBD3AD0E72A1c20bC9eA41BFa8a9e08,76,1,1,0,76,0,76.0,0,0.0,0,76,76
0xA6Fb19258AD7acF0DfBd2F65785A53AE05894229,10407,1,0,1,0,10407,0,10407.0,0,0.0,10407,8880
0x9e4b116c8B01FBD05a9A1299D5CE90360ccF6165,20814,2,1,1,10407,10407,10407.0,10407.0,0.0,0.0,10407,0
0x5d74DB9B238F3C56B89F310EeB6D73E0BE51516A,36845,1,1,0,36845,0,36845.0,0,0.0,0,36845,36845
0xbE6E7aebA8b87BF456Dfd780FBF038A85dde8F69,14003,4,3,1,11723,2280,3907.6666666666665,2280.0,4023.2272562652433,0.0,9443,9443
0xca7DA24Daf98B22450dd72Bd6458407e1DDA3490,4560,2,1,1,2280,2280,2280.0,2280.0,0.0,0.0,2280,0
0xfd7Ec7f08548e14B7cFA75D70d624af33b5305C2,9003000,2,2,0,9003000,0,4501500.0,0,4498500.0,0,9000000,9003000
0x111111125421cA6dc452d289314280a0f8842A65,7027020,10,5,5,3513510,3513510,702702.0,702702.0,1181072.234307284,1181072.234307284,3044950,0
0x8729725859A9de5418b0448552C85759b7E42425,53176,1,1,0,53176,0,53176.0,0,0.0,0,53176,53176
0xC56055a779B9523fb75eE85e29475ce20Eefc454,227868,2,1,1,113934,113934,113934.0,113934.0,0.0,0.0,113934,0
0x356ca8051dD211cB36FB823bE6E91Fbf2942f128,103438,2,1,1,51719,51719,51719.0,51719.0,0.0,0.0,51719,0
0x48e007325e6F077FA0f7eF53b94DB6DD6885d153,148044,4,2,2,74022,74022,37011.0,37011.0,352.0,352.0,37363,0
0x37a8f295612602f2774d331e562be9e61B83a327,169096,61,60,1,115476,53620,1924.6,53620.0,2605.137361701554,0.0,53620,61856
0x93C12D105731dcB8eb2D479cB1a1C645AB0624eD,35000,1,0,1,0,35000,0,35000.0,0,0.0,35000,0
0x5aeBDa2e74219a0Ff0D29Cf2c473F83Ef89B46E8,210000,4,3,1,105000,105000,35000.0,105000.0,0.0,0.0,105000,0
0xE9bbd955A2cDeF725E5eB7EB15548076F1BD4253,35000,1,0,1,0,35000,0,35000.0,0,0.0,35000,0
0xD925531A2Ef2a0aB0D601e6cdAa3eDedAE3dB8C0,35000,1,0,1,0,35000,0,35000.0,0,0.0,35000,0
0xc4167875cdd87602b4031E70F744C303Ca5892b7,280098,3,2,1,140049,140049,70024.5,140049.0,10972.5,0.0,140049,0
0x5F935F5e8f2F642C44f10BDc50A63823aD8EB39b,18886,3,1,2,9443,9443,9443.0,4721.5,0.0,4721.5,9443,0
0xD3DcdC9BA2aD5fE88f6Bf47F0fE6b28d401e433F,46955,1,1,0,46955,0,46955.0,0,0.0,0,46955,46955
0x86cb19527733ccD8fC2D7439C4D52Fc3B8edFd69,47220,2,1,1,23610,23610,23610.0,23610.0,0.0,0.0,23610,0
0x79d094b6989DF247e6aFE38C3079de2cb996F2E8,83039,1,1,0,83039,0,83039.0,0,0.0,0,83039,83039
0x37CFc46CAb8cD5fe63b147a12FabEfA6BFbd52A3,544354,3,3,0,544354,0,181451.33333333334,0,83968.76347917851,0,273755,544354
0x9158811AC02E07FA6731a3e27C6981eaA5601E7d,62699190,2,1,1,31349595,31349595,31349595.0,31349595.0,0.0,0.0,31349595,0
0x8782157055670B1Ae2Fb4C26252DC7dADe249B33,1490000,1,1,0,1490000,0,1490000.0,0,0.0,0,1490000,1490000
0x28D20A1EB8Bf597c815935BAAEe62Db7EDCf7B9B,64075014,4,2,2,32037507,32037507,16018753.5,16018753.5,9974926.5,9974926.5,25993680,0
0x3d80c1c9bC6580c36c4ea1Cf4b0DFea253593c1C,2720035,1,1,0,2720035,0,2720035.0,0,0.0,0,2720035,2720035
0x1F1509E4B040C6CA9fbaD22682f8e8b0ceb41eBB,18228312,2,1,1,9114156,9114156,9114156.0,9114156.0,0.0,0.0,9114156,0
0x83BF9E63Bae1386AAdfEe8F5F17CD63CD1460781,1043431,1,1,0,1043431,0,1043431.0,0,0.0,0,1043431,1043431
0x6A2878Caa928c8Fd942808B49F7f358D7ac642a2,6280,1,1,0,6280,0,6280.0,0,0.0,0,6280,6280
0x38CA2c9406b4CD29f619cB7651033F4d12Ac9C6a,126583,1,1,0,126583,0,126583.0,0,0.0,0,126583,126583
0xed18ceD1591676dD0Adea3dAFdb8112a5d6424dF,42409,1,1,0,42409,0,42409.0,0,0.0,0,42409,42409
0xc251B2Ffe3674f3A16e842587C9dC27E5098294E,4350,1,0,1,0,4350,0,4350.0,0,0.0,4350,0
0x147C46BB74D0fa2e62Ceac29835a686131940367,4350,1,1,0,4350,0,4350.0,0,0.0,0,4350,4350
0xA8810994379423B7271E6235b1dcAd6ced50f55f,1113668,2,1,1,556834,556834,556834.0,556834.0,0.0,0.0,556834,0
0x29D5B6F6dDA54f3EC58d32A22CbefDC3b8676bD5,1049068,2,1,1,524534,524534,524534.0,524534.0,0.0,0.0,524534,0
0x3CA8F7394433c6356746ec4C905Bf44b729FA29B,840686,2,1,1,420343,420343,420343.0,420343.0,0.0,0.0,420343,0
0x1bD87edF0D90bbC45EE09538907D780e3d6c33c6,19964000,2,1,1,9982000,9982000,9982000.0,9982000.0,0.0,0.0,9982000,0
0xac8B1E6987aCfe6a4711023313F2faF9a3Fc7923,1085560,2,1,1,542780,542780,542780.0,542780.0,0.0,0.0,542780,0
0x2031E8f0DdA645370bBc94eE5CFb052BED2d67F5,20907,1,1,0,20907,0,20907.0,0,0.0,0,20907,20907
0x7ebA339140A12DfbA00Ff4A83040AAdBee9fCa17,1034874,2,1,1,517437,517437,517437.0,517437.0,0.0,0.0,517437,0
0x5B24ef3FE55061E85068f5511BeC5026f2C93C5B,120845,1,1,0,120845,0,120845.0,0,0.0,0,120845,120845
0x46525cAa6B6209b57195a54bF96BC28D69a17115,6636610,1,1,0,6636610,0,6636610.0,0,0.0,0,6636610,6636610
0x96faa833B840C0984bfcE21dc42b4C481b41f79C,149968702,2,2,0,149968702,0,74984351.0,0,24992831.0,0,99977182,149968702
0xA6Fa42D213D3E26376be4246843aFd0fD7895C66,7697,1,1,0,7697,0,7697.0,0,0.0,0,7697,7697
0x81978F6e2dA852E0183713A23290EC120101Dbbc,21963730,2,1,1,10981865,10981865,10981865.0,10981865.0,0.0,0.0,10981865,0
0x9e5017C5bD125984Ac58c6160105741168fAD656,3686222,2,1,1,1843111,1843111,1843111.0,1843111.0,0.0,0.0,1843111,0
0xb3Ccf96383D22F40662691581fA80144152f56B8,57739,1,1,0,57739,0,57739.0,0,0.0,0,57739,57739
0x102A3001A98ffB1008c5B9aCdb3a31933F81fdcE,8542,1,1,0,8542,0,8542.0,0,0.0,0,8542,8542
0x860AC2ca6e5AA4dEf7F844203639fAE58Eccb817,314413,1,1,0,314413,0,314413.0,0,0.0,0,314413,456757
0x99d54E522Cf4E5ac8e49D97775BbD5bc365C0EB0,63706,2,1,1,31853,31853,31853.0,31853.0,0.0,0.0,31853,0
0x8153844afCde7Fc52Dc0214cbE9A792108B815Be,33508,1,1,0,33508,0,33508.0,0,0.0,0,33508,33508
0x594FcF750721300618679303b78AD4Ca8F0bd055,72731939,1,1,0,72731939,0,72731939.0,0,0.0,0,72731939,72731939
0x8A61AD304bD67956681F80570dFAC658E7cc7E68,60,1,1,0,60,0,60.0,0,0.0,0,60,60
0x7699D4f59Ee9f5A7Cafe530A923D77D54578D3da,103438,2,1,1,51719,51719,51719.0,51719.0,0.0,0.0,51719,0
0x3F3695d69D158Bb5C7dAa8b6D57Eb85e5035cc41,500000,1,1,0,500000,0,500000.0,0,0.0,0,500000,500000
0x090112759E4eBD409cf1F7CDf4e5A7137caC59ce,11627140,2,2,0,11627140,0,5813570.0,0,5713570.0,0,11527140,11627140
0x4F9C6b01D3a0576E6Cf2eeE0FC00158836750293,10028800,4,2,2,5014400,5014400,2507200.0,2507200.0,1745800.0,1745800.0,4253000,0
0x28DAa79459a40397F4cc20dFCdf853740ED84955,1790276,4,3,1,895138,895138,298379.3333333333,895138.0,73099.17675019025,0.0,895138,0
0x185b5323a39804a069B8b2D6514dBf2eD96c823c,209826,1,1,0,209826,0,209826.0,0,0.0,0,209826,209826
0x9c3bD567d322841E9d01417E4a78ceb1F485179B,3332260,6,4,2,1666130,1666130,416532.5,833065.0,4593.954587280984,8965.0,842030,0
0xc8C0e780960f954c3426A32b6ab453248D632B59,11410,2,2,0,11410,0,5705.0,0,3619.0,0,9324,11410
0x120BC9ac3Bd4fDFb02BF0Ce8332Ad454D67693F1,4624864,4,2,2,2312432,2312432,1156216.0,1156216.0,0.0,0.0,1156216,0
0x0Ddac2eb8C8DDBF5F5889C3697C8Df1755762915,332000000,5,3,2,166000000,166000000,55333333.333333336,83000000.0,57563491.51637308,52000000.0,135000000,0
0xd3ceE63605Af52498629504e0f24E14AA343a6bd,2312432,2,1,1,1156216,1156216,1156216.0,1156216.0,0.0,0.0,1156216,0
0xb849e2a039Ee4349CFFA141637d1bEFf6ECf58f8,1054,1,1,0,1054,0,1054.0,0,0.0,0,1054,1054
0x8251321719179B7Dc5680c5722741347756753ec,4200000,3,2,1,2100000,2100000,1050000.0,2100000.0,950000.0,0.0,2100000,0
0xbF90dE55dCF5DDa3755F89f59d7199cbF19496dE,27076030,6,4,2,13538015,13538015,3384503.75,6769007.5,1484549.2247282297,1755682.5,8524690,0
0x8b4EB6d9b6Ee486F4799373362c3A7eAF4A50aE6,294423496,8,4,4,147211748,147211748,36802937.0,36802937.0,13748170.927170893,13748170.927170893,57224448,0
0xE0a616C3659bE29567E08819772e6905307AdF21,1502570,3,1,2,993670,508900,993670.0,254450.0,0.0,39950.0,993670,492870
0xD9f71B952EF4D81A083E0D7b13963d241FEB14c3,214500,1,1,0,214500,0,214500.0,0,0.0,0,214500,214500
0x61459D345779B9d8Ceaf2b1472a60805Cb699aaE,1000000,1,0,1,0,1000000,0,1000000.0,0,0.0,1000000,4190000
0x02ea1da49c430f1997795055813e89479Db0a755,2000000,2,1,1,1000000,1000000,1000000.0,1000000.0,0.0,0.0,1000000,0
0x24efb43032ECD8e1CF893e521A655F302407b08c,250492,1,1,0,250492,0,250492.0,0,0.0,0,250492,250492
0x77606F8B8f6aDE4718Dd469315F0CFb828668a55,3225780,2,1,1,1612890,1612890,1612890.0,1612890.0,0.0,0.0,1612890,0
0x01F9126E58F1a61EF6a48adBc2C8D1C562A2C19E,400000000,6,3,3,200000000,200000000,66666666.666666664,66666666.666666664,23570226.039551582,23570226.039551582,100000000,0
0x0fFb68b7D39d5DD66fde64465CDFf757A664760A,1392,1,1,0,1392,0,1392.0,0,0.0,0,1392,1392
0xa88177909bFA4882C55812Fc8360feCEa81CD32e,83844,1,1,0,83844,0,83844.0,0,0.0,0,83844,83844
0x3Ba343423B443a81Fb85a90aECe46C7009C6A64c,418627,1,1,0,418627,0,418627.0,0,0.0,0,418627,418627
0x0D976579AbD2e35D0d2d2a9048cF9194C873dABf,63706,2,1,1,31853,31853,31853.0,31853.0,0.0,0.0,31853,0
0x0059490FcCF760c8575B90F4B17ca49a75260949,1007800,2,1,1,503900,503900,503900.0,503900.0,0.0,0.0,503900,0
0x56b1cA4A3FFaFf32c395c7C3945CfB2CF9f109c5,22234,1,1,0,22234,0,22234.0,0,0.0,0,22234,22234
0xBA312e4f4e265F6bBcF2cfB5c8faF2E516Deb0D1,24020750,2,1,1,12010375,12010375,12010375.0,12010375.0,0.0,0.0,12010375,0
0x1094E767964205c7af03898bBA1341C8e90b5DB1,423809,1,1,0,423809,0,423809.0,0,0.0,0,423809,423809
0x9f0962065Fe2A1B92b58a4fc4318f0509b2C8C2A,3003053,1,1,0,3003053,0,3003053.0,0,0.0,0,3003053,3003053
0x2749a92c2Da1803b81E650374871fCb023B7cd51,196134,1,1,0,196134,0,196134.0,0,0.0,0,196134,196134
0x5210019649929559005a75Fcd962BFe5194A99D8,1881088,3,1,2,940544,940544,940544.0,470272.0,0.0,469854.0,940544,0
0xeBb469200ef0902478BaFA1Fa77926d21CdeD338,12804,1,1,0,12804,0,12804.0,0,0.0,0,12804,12804
0xa47B1FC5ed4b296Dea37806120D9BceFccD80ba6,6089900,2,1,1,3044950,3044950,3044950.0,3044950.0,0.0,0.0,3044950,0
0x6eB50973F9f1c54B262D2b8394b0fD00BF2F66D0,3044950,1,1,0,3044950,0,3044950.0,0,0.0,0,3044950,3044950
0xdF6F78Bc5fBeb5FB218FFa71B7e1C2eEFb417161,15483,1,1,0,15483,0,15483.0,0,0.0,0,15483,15483
0x02a7299fa1047d5C6c40C7aC7cc85882852433c7,896972,4,3,1,448486,448486,149495.33333333334,448486.0,69980.96057897144,0.0,448486,0
0xfd111e34b31365f800a0Eb1A85E39aD2ED1920Ef,3563889,1,1,0,3563889,0,3563889.0,0,0.0,0,3563889,3563889
0xcbeC39236c17B776ee49348772Ce1C5d108b0A37,160986386,3,1,2,80493193,80493193,80493193.0,40246596.5,0.0,40146596.5,80493193,0
0x21000D76104eAC76629Eff711184BDC1C27d157c,92870,1,1,0,92870,0,92870.0,0,0.0,0,92870,92870
0xC48485c211842437dB9D4F0092024b7411CC1ec0,2105533,1,1,0,2105533,0,2105533.0,0,0.0,0,2105533,2105533
0x83C8079aa7061EC5449BbBe1f07Bb0451B83804E,16792,1,1,0,16792,0,16792.0,0,0.0,0,16792,16792
0x1f0be889b0c0671fBc79F3835F701f9cde02E0a9,129638,3,2,1,64819,64819,32409.5,64819.0,4929.5,0.0,64819,0
0x4463FE6E28BdD5e2F64F67Bb45E6Cac8f5245dbD,84958,2,2,0,84958,0,42479.0,0,6282.0,0,48761,84958
0xe9f9B38B14f87099eAb04f7A17cfbc4Ca68f93C2,3067,1,1,0,3067,0,3067.0,0,0.0,0,3067,3067
0xa014eD33D8395370735058314F5e40A55F8bb900,202586386,14,7,7,101293193,101293193,14470456.142857144,14470456.142857144,27022151.69041552,27022151.69041552,80393193,0
0xae7216B155F8001272b64D739Fd4c86ed43cFF9F,2212556,2,1,1,1106278,1106278,1106278.0,1106278.0,0.0,0.0,1106278,0
0xC7EbdB6972bF040cA4b36C4Ec784226698F337F5,1106278,1,1,0,1106278,0,1106278.0,0,0.0,0,1106278,1106278
0x4F7A87EBe2C211b54d893CfB47953EA58FB43b5a,10504,2,1,1,5252,5252,5252.0,5252.0,0.0,0.0,5252,0
0xAdCFcf9894335dC340f6Cd182aFA45999F45Fc44,19505,2,0,2,0,19505,0,9752.5,0,3920.5,13673,130482
0xc5FA220347375ac4f91f9E4A4AAb362F22801504,39010,4,2,2,19505,19505,9752.5,9752.5,3920.5,3920.5,13673,0
0xB9Ae2236004C0C787041A977E03C268902Fccc2d,13673,1,1,0,13673,0,13673.0,0,0.0,0,13673,13673
0x9B7031923fEdaFc57CEe143f27e8b08A14CA6299,5832,1,1,0,5832,0,5832.0,0,0.0,0,5832,5832
0x25EEAC5fF395b6392DC54a38E29C25859bA88fcA,70744148,63,56,7,35372074,35372074,631644.1785714285,5053153.428571428,839447.7475555008,4100616.27695611,13010588,0
0xb537751548151186374309f01c9776Bb3f5f7B36,2720000,2,1,1,1360000,1360000,1360000.0,1360000.0,0.0,0.0,1360000,0
0xA515371811B0845AD89Ed81910a4558544079E32,1030668,2,1,1,515334,515334,515334.0,515334.0,0.0,0.0,515334,0
0xa85cF24CAc34423616564b0949CbE0E1dd8Cf8E9,8362,1,1,0,8362,0,8362.0,0,0.0,0,8362,8362
0x2fbB730BA60391B8a3b78F68a8714AC1577a34b8,1000000,3,2,1,500000,500000,250000.0,500000.0,0.0,0.0,500000,0
0x83cE3782554b3d851AcE800F479986fEdf6279a6,623474,1,1,0,623474,0,623474.0,0,0.0,0,623474,623474
0xC3e4C2139cc65669F0cD4B52B59cB5BF8Aab4441,674448,2,2,0,674448,0,337224.0,0,111262.0,0,448486,674448
0x453FaA95711a2a2936647F316F777F07613e2A9e,10452,1,1,0,10452,0,10452.0,0,0.0,0,10452,10452
0x5831e8b268B0615e248CC6a7857863BE6f887934,634072,4,2,2,317036,317036,158518.0,158518.0,34251.0,34251.0,192769,0
0xC4dfaFAd78fDbd16612aA02f060feA79CD54cB8a,5184,1,1,0,5184,0,5184.0,0,0.0,0,5184,5184
0x6B3B9c7B899f5aAc45c66F0350D9f053D1de7C1f,2005890,1,0,1,0,2005890,0,2005890.0,0,0.0,2005890,0
0xE569d513307E2cbCd6ACa84175A6b2eDd5e314E3,2560000,2,1,1,1280000,1280000,1280000.0,1280000.0,0.0,0.0,1280000,0
0x3F9FBa09BC22FfE4140D2DB9dd7830FbA1393bB0,4955272,6,3,3,2477636,2477636,825878.6666666666,825878.6666666666,237414.8825387509,237414.8825387509,1035701,0
0x533b08B2f1C84eADf64Ee2CD448aBe488452eac3,994000,1,1,0,994000,0,994000.0,0,0.0,0,994000,994000
0x397699Bf1D1923C5FAC9FD73C642f88C83c493a5,2000000,2,1,1,1000000,1000000,1000000.0,1000000.0,0.0,0.0,1000000,0
0x649cC3693935073fC910B98F1156E309441828D9,1000000,1,1,0,1000000,0,1000000.0,0,0.0,0,1000000,1000000
0x2e1E1D7ee83FC218A1e39297f40DFBA7F03772B1,2000000,2,1,1,1000000,1000000,1000000.0,1000000.0,0.0,0.0,1000000,0
0xaB9f0e58CaD6cAb51bBFc4cC451bCceD0a88E4CE,66000,2,0,2,0,66000,0,33000.0,0,12000.0,45000,2896
0x4E1e2ad76CFE15e775d6DB7E816543e35de2E1b2,388820,2,1,1,194410,194410,194410.0,194410.0,0.0,0.0,194410,0
0x8FEa0700FE1fFA3922a0837BC9770D50eD353435,250920,1,1,0,250920,0,250920.0,0,0.0,0,250920,250920
0xA863135e25E1bB926c0e6De7582553D32A19dFa3,23,1,1,0,23,0,23.0,0,0.0,0,23,23
0xC23cc070123594619876A76e2E7709FEF4a697Ab,146901,2,2,0,146901,0,73450.5,0,27028.5,0,100479,146901
0x80C1969588bD9a017190ff4ed669e4e4b70e7768,5025074,4,2,2,2512954,2512120,1256477.0,1256060.0,9357.0,8940.0,1265834,834
0x86F236e868A367E38AB74Def11480bEA14B7D172,32739,1,1,0,32739,0,32739.0,0,0.0,0,32739,32739
